id,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
32790,29.2,58.1,45.2,Sandy,Wheat,20.0,4.4,20.0,20-20
32878,29.2,66.4,31.8,Clayey,Wheat,20.0,1.8,20.0,20-20
17758,30.3,63.2,38.2,Silty,Tomato,28.0,1.1,28.0,28-28
41284,21.5,58.0,48.9,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
11209,28.9,62.3,31.0,Sandy,Sugarcane,19.5,1.6,47.8,DAP
4507,26.1,64.8,46.3,Clayey,Wheat,45.3,0.9,3.7,Urea
9421,25.6,61.0,35.9,Sandy,Cotton,18.7,1.6,46.4,DAP
43495,25.0,79.5,59.5,Silty,Tomato,10.0,26.0,26.0,10-26-26
28628,34.4,66.0,47.1,Sandy,Rice,20.0,0.2,20.0,20-20
5013,30.6,65.6,58.6,Loamy,Wheat,40.3,3.9,2.0,Urea
17234,27.1,56.3,38.0,Loamy,Potato,28.0,3.8,28.0,28-28
30310,30.3,64.3,33.2,Clayey,Rice,20.0,0.2,20.0,20-20
32049,26.9,53.4,47.5,Sandy,Rice,20.0,3.8,20.0,20-20
4879,31.8,75.7,49.8,Clayey,Wheat,41.1,3.3,4.3,Urea
1471,34.7,79.7,51.0,Clayey,Wheat,47.1,0.2,2.0,Urea
34390,27.8,58.4,45.4,Clayey,Wheat,20.0,2.1,20.0,20-20
41437,25.4,55.1,46.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
4274,32.1,73.7,50.1,Clayey,Maize,49.7,2.6,2.4,Urea
13558,29.4,57.5,46.6,Sandy,Sugarcane,19.8,1.7,47.0,DAP
35735,28.1,73.4,40.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
30895,30.9,64.7,49.1,Sandy,Rice,20.0,4.5,20.0,20-20
46090,25.8,66.3,54.6,Loamy,Chilli,10.0,26.0,26.0,10-26-26
41392,23.1,61.8,37.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
6144,31.6,64.6,51.3,Loamy,Maize,49.5,0.1,1.6,Urea
34510,27.0,68.2,43.2,Clayey,Rice,20.0,1.6,20.0,20-20
48467,26.5,79.5,48.2,Silty,Chilli,10.0,26.0,26.0,10-26-26
6891,36.0,79.9,40.9,Sandy,Tomato,5.1,49.1,31.2,Urea
31259,30.2,64.6,33.2,Sandy,Rice,20.0,0.3,20.0,20-20
47791,21.2,71.1,53.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
37828,22.5,57.1,38.3,Sandy,Cotton,14.0,14.0,35.0,14-35-14
19261,24.2,73.4,47.5,Loamy,Potato,28.0,0.6,28.0,28-28
24016,20.1,73.4,55.1,Silty,Flowers,17.0,17.0,17.0,17-17-17
15799,22.8,74.3,38.0,Loamy,Tomato,28.0,2.1,28.0,28-28
44290,18.3,71.8,59.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
22015,24.6,62.6,55.0,Silty,Fruits,17.0,17.0,17.0,17-17-17
1158,28.8,69.5,40.9,Loamy,Rice,41.7,1.2,0.5,Urea
46325,23.3,67.2,57.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
44911,21.6,63.4,42.1,Silty,Tomato,10.0,26.0,26.0,10-26-26
42117,25.5,58.7,36.5,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
5153,27.5,62.1,44.2,Loamy,Rice,40.3,3.5,2.9,Urea
27937,19.6,61.5,53.0,Loamy,Fruits,17.0,17.0,17.0,17-17-17
579,34.2,66.9,41.1,Clayey,Rice,46.0,2.2,5.0,Urea
27617,18.7,76.8,42.1,Silty,Fruits,17.0,17.0,17.0,17-17-17
21620,24.5,68.1,40.8,Silty,Fruits,17.0,17.0,17.0,17-17-17
7230,26.5,62.5,35.9,Loamy,Cotton,19.7,1.4,46.1,DAP
25636,19.8,63.3,54.6,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
3859,29.8,62.9,49.3,Loamy,Rice,40.2,4.1,0.6,Urea
34012,26.1,57.0,50.0,Clayey,Wheat,20.0,4.1,20.0,20-20
26307,22.2,77.8,48.4,Loamy,Flowers,17.0,17.0,17.0,17-17-17
29827,33.8,55.3,30.1,Sandy,Wheat,20.0,0.8,20.0,20-20
40581,27.7,56.6,37.7,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
36009,22.2,62.5,49.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
22866,25.5,76.1,55.7,Silty,Flowers,17.0,17.0,17.0,17-17-17
41219,21.9,65.5,48.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
14590,29.5,64.6,44.2,Silty,Tomato,28.0,1.9,28.0,28-28
36888,26.2,70.1,52.8,Loamy,Cotton,14.0,14.0,35.0,14-35-14
39312,22.7,67.6,41.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
49469,26.8,79.8,58.5,Silty,Tomato,10.0,26.0,26.0,10-26-26
40175,23.9,57.1,40.5,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
21485,27.4,61.1,51.9,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
35411,25.5,51.4,33.2,Clayey,Wheat,20.0,1.8,20.0,20-20
16358,24.9,65.3,40.9,Loamy,Onion,28.0,4.5,28.0,28-28
7780,25.0,69.2,41.6,Sandy,Sugarcane,18.1,0.1,46.3,DAP
26600,23.6,71.4,48.3,Silty,Fruits,17.0,17.0,17.0,17-17-17
22840,19.2,67.1,56.0,Silty,Fruits,17.0,17.0,17.0,17-17-17
30834,29.2,57.8,49.9,Clayey,Wheat,20.0,2.7,20.0,20-20
31917,33.8,56.8,42.8,Clayey,Wheat,20.0,2.5,20.0,20-20
2741,25.7,69.7,49.7,Loamy,Rice,41.9,3.6,0.8,Urea
48413,20.3,71.5,52.1,Silty,Potato,10.0,26.0,26.0,10-26-26
31547,28.3,59.0,46.9,Clayey,Rice,20.0,4.9,20.0,20-20
18151,25.3,59.4,45.4,Loamy,Tomato,28.0,4.6,28.0,28-28
33141,33.7,55.2,45.7,Clayey,Wheat,20.0,2.2,20.0,20-20
28138,20.4,62.8,48.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
25624,22.2,78.9,58.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
4035,30.7,79.2,52.7,Loamy,Maize,44.6,0.9,4.4,Urea
37096,35.3,57.1,25.4,Clayey,Wheat,25.2,29.4,34.6,14-35-14
5049,26.3,77.2,46.9,Clayey,Rice,42.1,4.3,4.9,Urea
35846,24.1,70.0,53.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
5492,29.6,66.3,53.8,Clayey,Wheat,46.8,5.0,1.7,Urea
27793,25.6,78.1,52.6,Loamy,Fruits,17.0,17.0,17.0,17-17-17
36090,26.5,59.9,46.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
44188,19.8,60.7,59.4,Loamy,Potato,10.0,26.0,26.0,10-26-26
35672,28.0,62.2,43.1,Clayey,Rice,20.0,2.7,20.0,20-20
4970,34.4,71.7,55.7,Clayey,Maize,47.5,4.0,3.3,Urea
40455,25.0,60.7,38.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
30639,25.6,55.2,47.9,Clayey,Rice,20.0,2.5,20.0,20-20
23038,37.1,41.1,22.1,Loamy,Maize,49.0,25.9,14.4,17-17-17
20496,25.1,57.2,35.2,Silty,Potato,28.0,2.6,28.0,28-28
28171,26.1,71.5,52.6,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
29187,29.5,65.1,45.1,Clayey,Wheat,20.0,3.5,20.0,20-20
40239,23.1,70.6,52.5,Sandy,Cotton,14.0,14.0,35.0,14-35-14
2082,33.5,65.9,40.2,Loamy,Wheat,47.9,4.8,1.8,Urea
37915,21.7,70.2,39.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
6355,26.4,74.5,55.9,Loamy,Maize,48.1,2.8,4.6,Urea
49302,24.9,67.2,53.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
41707,24.1,57.6,44.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
21795,21.7,71.3,51.7,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
38189,26.9,72.1,42.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
27981,23.8,69.2,47.5,Loamy,Fruits,17.0,17.0,17.0,17-17-17
42188,25.0,69.3,51.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
10435,22.2,69.0,39.3,Loamy,Groundnut,19.9,0.1,46.8,DAP
34820,27.8,53.6,31.3,Sandy,Wheat,20.0,0.9,20.0,20-20
10657,24.6,66.3,49.3,Sandy,Sugarcane,18.4,0.5,47.9,DAP
25816,27.2,73.9,47.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
524,29.8,72.0,51.6,Clayey,Wheat,46.5,0.8,4.8,Urea
31916,29.8,61.4,43.8,Clayey,Wheat,20.0,1.9,20.0,20-20
49952,23.1,86.5,41.2,Silty,Sugarcane,0.8,38.4,44.7,10-26-26
33410,31.4,60.1,37.0,Sandy,Rice,20.0,1.9,20.0,20-20
36145,28.2,59.9,38.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
18054,27.1,56.9,44.2,Silty,Potato,28.0,1.0,28.0,28-28
27071,19.8,71.8,54.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
24979,27.7,65.5,56.6,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
47857,22.8,77.4,56.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
30781,33.8,69.7,44.8,Sandy,Rice,20.0,0.4,20.0,20-20
6789,31.4,63.8,59.0,Loamy,Rice,44.1,0.9,4.3,Urea
23340,21.8,61.3,58.3,Silty,Flowers,17.0,17.0,17.0,17-17-17
18680,24.6,55.3,53.5,Loamy,Potato,28.0,4.6,28.0,28-28
10994,25.5,61.4,36.0,Sandy,Groundnut,19.2,1.9,46.4,DAP
30684,25.3,69.3,45.8,Sandy,Rice,20.0,4.1,20.0,20-20
42901,25.0,64.7,54.8,Loamy,Potato,10.0,26.0,26.0,10-26-26
48795,25.8,60.6,59.5,Silty,Chilli,10.0,26.0,26.0,10-26-26
10908,27.6,56.4,37.9,Sandy,Sugarcane,18.3,2.0,47.2,DAP
23979,25.6,67.2,58.7,Loamy,Fruits,17.0,17.0,17.0,17-17-17
3069,26.2,79.1,49.0,Clayey,Maize,48.5,0.3,1.3,Urea
8405,25.8,67.6,44.9,Loamy,Cotton,19.1,1.4,46.5,DAP
11016,26.6,51.2,42.5,Sandy,Groundnut,18.7,1.3,46.7,DAP
42015,21.5,73.3,53.1,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
23026,27.2,71.0,49.4,Silty,Fruits,17.0,17.0,17.0,17-17-17
37303,29.0,60.0,37.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
42070,29.0,65.6,42.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
9521,26.3,67.7,48.3,Loamy,Cotton,19.3,2.0,46.8,DAP
49169,26.2,76.2,59.5,Silty,Chilli,10.0,26.0,26.0,10-26-26
22906,20.7,60.5,59.4,Silty,Vegetables,17.0,17.0,17.0,17-17-17
3760,31.9,70.0,54.2,Clayey,Maize,41.1,0.7,4.3,Urea
37121,22.7,64.6,51.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
36083,21.5,57.9,39.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
34244,26.4,65.7,34.4,Clayey,Wheat,20.0,3.1,20.0,20-20
5626,27.9,63.4,50.1,Clayey,Maize,42.3,0.0,1.9,Urea
19383,30.6,72.2,35.1,Loamy,Tomato,28.0,1.3,28.0,28-28
13543,28.0,63.0,37.3,Loamy,Cotton,19.9,1.6,46.9,DAP
34116,31.8,66.3,44.8,Sandy,Rice,20.0,2.3,20.0,20-20
30769,29.2,68.7,34.6,Clayey,Rice,20.0,2.8,20.0,20-20
23823,21.4,79.4,42.4,Silty,Flowers,17.0,17.0,17.0,17-17-17
5677,32.7,63.4,48.0,Clayey,Rice,46.8,2.5,0.3,Urea
42207,21.8,75.0,36.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
7916,20.8,51.1,49.2,Loamy,Cotton,19.3,1.8,47.9,DAP
12556,29.2,67.4,30.0,Sandy,Groundnut,19.4,1.7,46.2,DAP
7674,24.2,68.0,31.3,Sandy,Groundnut,19.6,1.8,46.1,DAP
43948,22.3,66.3,40.7,Silty,Potato,10.0,26.0,26.0,10-26-26
35042,30.4,65.1,35.6,Clayey,Rice,20.0,3.2,20.0,20-20
47768,20.1,69.5,41.3,Loamy,Chilli,10.0,26.0,26.0,10-26-26
30592,29.9,57.4,48.4,Clayey,Wheat,20.0,3.3,20.0,20-20
22969,24.6,78.1,44.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
35804,28.4,67.2,47.5,Sandy,Cotton,14.0,14.0,35.0,14-35-14
40428,22.9,61.3,49.3,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
42778,23.9,65.3,35.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
1183,28.2,70.6,50.2,Loamy,Wheat,44.2,4.9,4.2,Urea
5011,31.7,78.7,48.9,Loamy,Wheat,43.9,4.2,1.8,Urea
24726,27.0,69.1,55.5,Loamy,Flowers,17.0,17.0,17.0,17-17-17
18220,29.1,71.0,35.7,Silty,Onion,28.0,2.3,28.0,28-28
48807,27.7,76.3,44.2,Loamy,Chilli,10.0,26.0,26.0,10-26-26
5932,34.0,71.7,52.2,Clayey,Maize,43.0,0.5,1.3,Urea
30736,25.0,60.3,30.6,Clayey,Wheat,20.0,2.7,20.0,20-20
43415,19.1,60.0,50.1,Silty,Potato,10.0,26.0,26.0,10-26-26
30573,30.4,58.5,47.8,Clayey,Rice,20.0,3.5,20.0,20-20
40757,26.2,67.6,43.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
42047,32.2,70.9,22.2,Silty,Groundnut,49.6,0.3,47.3,14-35-14
13539,23.4,63.1,38.3,Loamy,Cotton,18.5,0.8,46.5,DAP
16954,23.4,70.2,35.0,Loamy,Potato,28.0,4.8,28.0,28-28
10260,24.3,67.3,44.6,Loamy,Groundnut,20.0,1.6,46.1,DAP
37601,29.0,65.0,51.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
36642,27.5,68.8,37.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
5047,29.3,63.2,51.0,Clayey,Rice,46.4,0.2,0.7,Urea
17407,25.4,64.8,45.7,Silty,Onion,28.0,0.8,28.0,28-28
3462,28.4,69.1,43.3,Clayey,Rice,42.1,2.6,1.3,Urea
22953,18.8,55.1,28.0,Sandy,Vegetables,38.7,5.3,40.0,17-17-17
33518,31.1,53.4,39.8,Sandy,Rice,20.0,2.8,20.0,20-20
28631,30.7,66.8,37.4,Sandy,Rice,20.0,3.4,20.0,20-20
29576,28.2,66.4,38.3,Clayey,Wheat,20.0,0.9,20.0,20-20
21103,26.1,65.8,45.0,Silty,Tomato,28.0,0.0,28.0,28-28
2528,33.4,72.0,42.7,Loamy,Rice,49.4,3.4,4.1,Urea
11197,23.6,54.6,33.9,Sandy,Groundnut,19.4,1.8,46.8,DAP
1485,29.4,79.4,59.1,Clayey,Wheat,46.9,4.2,1.4,Urea
39680,23.8,61.5,38.2,Sandy,Cotton,14.0,14.0,35.0,14-35-14
3271,33.4,61.0,43.4,Loamy,Wheat,48.0,0.2,2.9,Urea
3611,28.4,69.9,56.4,Clayey,Rice,40.2,0.0,4.0,Urea
4580,34.5,67.8,44.3,Clayey,Wheat,46.4,1.5,2.9,Urea
18495,22.4,61.1,51.7,Loamy,Onion,28.0,2.8,28.0,28-28
43563,24.6,75.4,55.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
9411,23.6,64.5,48.1,Sandy,Sugarcane,18.6,1.6,46.7,DAP
16970,28.3,67.2,35.9,Loamy,Potato,28.0,1.4,28.0,28-28
2465,34.5,70.0,48.2,Loamy,Wheat,44.3,3.9,0.3,Urea
47116,27.6,69.6,58.3,Silty,Potato,10.0,26.0,26.0,10-26-26
17438,24.3,56.8,42.3,Loamy,Potato,28.0,4.7,28.0,28-28
34956,31.9,58.9,42.4,Sandy,Rice,20.0,4.1,20.0,20-20
42167,28.8,70.9,50.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
41589,27.4,55.7,54.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
9385,22.2,62.7,46.0,Sandy,Sugarcane,19.2,0.2,47.2,DAP
28168,25.8,64.3,49.7,Silty,Fruits,17.0,17.0,17.0,17-17-17
18810,31.5,56.3,41.9,Loamy,Onion,28.0,3.8,28.0,28-28
5988,32.8,61.3,40.3,Clayey,Wheat,40.3,3.3,4.9,Urea
18576,26.6,58.3,54.1,Silty,Potato,28.0,1.7,28.0,28-28
10884,28.1,54.5,43.4,Sandy,Sugarcane,19.4,0.5,47.0,DAP
5309,34.2,77.8,50.9,Clayey,Wheat,41.3,0.9,3.0,Urea
15465,30.5,61.9,49.7,Silty,Potato,28.0,2.0,28.0,28-28
5429,26.4,58.4,67.8,Loamy,Potato,10.5,41.4,10.2,Urea
48941,21.4,78.6,48.5,Silty,Tomato,10.0,26.0,26.0,10-26-26
40352,21.7,70.5,45.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
16262,29.0,67.9,54.3,Silty,Tomato,28.0,3.1,28.0,28-28
7520,22.1,51.6,38.6,Loamy,Groundnut,18.1,0.9,46.6,DAP
32349,30.8,60.5,42.1,Sandy,Rice,20.0,0.2,20.0,20-20
37791,22.3,63.2,36.9,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
15898,27.9,55.3,49.5,Silty,Onion,28.0,0.8,28.0,28-28
26765,21.7,62.7,55.8,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
28213,27.2,77.2,47.8,Loamy,Flowers,17.0,17.0,17.0,17-17-17
46438,20.7,65.3,51.3,Loamy,Tomato,10.0,26.0,26.0,10-26-26
30945,30.5,59.8,49.9,Clayey,Wheat,20.0,4.7,20.0,20-20
45965,18.8,71.0,50.1,Loamy,Chilli,10.0,26.0,26.0,10-26-26
26132,24.1,73.5,58.6,Loamy,Flowers,17.0,17.0,17.0,17-17-17
33929,33.8,60.3,36.1,Clayey,Rice,20.0,2.7,20.0,20-20
25737,19.9,63.5,58.7,Silty,Vegetables,17.0,17.0,17.0,17-17-17
39848,21.3,60.4,48.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
39941,29.1,66.4,45.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
22097,26.8,68.5,53.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
13368,26.8,63.8,46.4,Sandy,Sugarcane,18.5,1.7,47.3,DAP
17841,25.8,58.4,50.7,Loamy,Tomato,28.0,1.5,28.0,28-28
5713,28.2,70.8,53.1,Clayey,Wheat,40.7,0.1,1.6,Urea
21600,22.7,68.8,46.2,Silty,Fruits,17.0,17.0,17.0,17-17-17
39616,28.2,56.2,44.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
35476,25.4,63.1,37.0,Clayey,Rice,20.0,3.3,20.0,20-20
18037,19.0,72.4,26.8,Loamy,Onion,11.9,24.7,47.0,28-28
13660,22.3,68.0,39.7,Sandy,Sugarcane,18.8,0.2,46.5,DAP
32320,18.9,80.3,53.2,Loamy,Fruits,11.6,14.3,37.3,20-20
641,25.6,71.7,57.7,Loamy,Maize,41.7,2.0,1.8,Urea
31451,26.6,69.6,45.7,Clayey,Rice,20.0,0.7,20.0,20-20
22804,25.3,64.3,46.9,Loamy,Flowers,17.0,17.0,17.0,17-17-17
8961,29.7,56.7,35.8,Loamy,Groundnut,19.9,1.5,46.8,DAP
44153,20.0,78.2,46.6,Silty,Potato,10.0,26.0,26.0,10-26-26
2876,27.7,62.6,50.7,Clayey,Rice,45.4,0.1,4.6,Urea
7599,26.6,58.2,41.4,Sandy,Groundnut,19.4,1.5,46.1,DAP
23315,23.6,79.1,50.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
46477,22.7,60.1,52.9,Silty,Chilli,10.0,26.0,26.0,10-26-26
7790,29.0,52.9,35.8,Loamy,Sugarcane,20.0,0.9,47.4,DAP
40924,22.8,57.4,53.8,Loamy,Cotton,14.0,14.0,35.0,14-35-14
8239,25.1,59.3,37.0,Loamy,Cotton,19.8,1.7,46.7,DAP
43891,18.2,66.5,51.3,Silty,Chilli,10.0,26.0,26.0,10-26-26
45867,24.5,72.6,40.3,Loamy,Potato,10.0,26.0,26.0,10-26-26
47455,25.4,68.1,54.9,Silty,Potato,10.0,26.0,26.0,10-26-26
37190,22.1,61.1,52.4,Sandy,Cotton,14.0,14.0,35.0,14-35-14
1509,28.1,65.8,49.4,Clayey,Wheat,49.5,1.6,1.0,Urea
42759,27.6,69.1,45.1,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
33974,28.3,59.8,47.9,Sandy,Wheat,20.0,0.5,20.0,20-20
16493,31.0,56.8,51.1,Loamy,Tomato,28.0,1.2,28.0,28-28
10464,23.7,61.2,42.7,Loamy,Cotton,18.2,0.5,46.7,DAP
33014,30.9,69.0,48.9,Sandy,Rice,20.0,0.5,20.0,20-20
30017,32.2,64.6,35.1,Sandy,Wheat,20.0,1.2,20.0,20-20
13264,26.6,53.1,41.1,Sandy,Groundnut,18.0,0.7,47.9,DAP
43859,23.8,76.1,45.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
22068,24.2,72.4,46.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
18411,32.0,70.9,54.8,Loamy,Tomato,28.0,0.3,28.0,28-28
39158,24.3,74.1,49.4,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
737,25.8,72.9,55.3,Loamy,Wheat,48.6,3.0,1.1,Urea
3608,25.4,60.3,48.5,Clayey,Wheat,43.3,4.7,4.6,Urea
22836,23.7,67.7,51.1,Silty,Fruits,17.0,17.0,17.0,17-17-17
22603,27.2,69.3,56.6,Silty,Vegetables,17.0,17.0,17.0,17-17-17
9933,28.8,59.7,43.0,Sandy,Cotton,18.2,0.9,47.9,DAP
20404,27.8,68.0,51.2,Silty,Tomato,28.0,0.0,28.0,28-28
19069,30.2,62.9,42.1,Sandy,Flowers,12.8,27.5,26.1,28-28
49229,23.9,74.2,58.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
46479,25.0,72.9,49.3,Loamy,Chilli,10.0,26.0,26.0,10-26-26
41885,21.7,74.4,36.1,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
25076,21.5,75.1,48.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
2625,31.1,63.2,55.6,Clayey,Maize,47.9,2.4,1.0,Urea
10004,20.3,51.9,36.2,Loamy,Sugarcane,19.3,0.7,46.5,DAP
12815,27.3,53.5,41.9,Loamy,Groundnut,18.5,0.5,47.1,DAP
30578,26.4,67.6,42.2,Sandy,Rice,20.0,2.1,20.0,20-20
30802,32.6,69.5,43.7,Sandy,Wheat,20.0,1.7,20.0,20-20
21916,19.8,59.2,64.4,Loamy,Maize,19.3,38.8,11.2,17-17-17
27616,21.6,70.5,51.8,Silty,Fruits,17.0,17.0,17.0,17-17-17
35314,30.3,62.4,33.8,Clayey,Wheat,20.0,5.0,20.0,20-20
19221,26.2,73.5,42.2,Silty,Tomato,28.0,3.8,28.0,28-28
26634,27.5,75.7,50.1,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
29646,29.3,60.9,30.8,Clayey,Wheat,20.0,0.0,20.0,20-20
16003,26.1,68.1,46.2,Silty,Onion,28.0,3.7,28.0,28-28
32485,25.1,56.4,32.4,Sandy,Wheat,20.0,3.7,20.0,20-20
31713,30.9,64.0,34.1,Clayey,Rice,20.0,2.7,20.0,20-20
46369,23.3,73.9,50.5,Loamy,Chilli,10.0,26.0,26.0,10-26-26
34205,19.5,67.0,39.8,Loamy,Cotton,49.9,19.0,3.0,20-20
22645,24.9,72.1,57.6,Loamy,Fruits,17.0,17.0,17.0,17-17-17
12084,21.8,55.6,32.4,Sandy,Groundnut,18.6,1.2,47.1,DAP
45285,19.0,72.1,49.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
32029,34.7,52.2,40.5,Clayey,Rice,20.0,3.1,20.0,20-20
31329,28.5,68.6,38.7,Sandy,Rice,20.0,1.1,20.0,20-20
2212,34.3,63.0,56.2,Loamy,Maize,48.5,0.2,0.7,Urea
22841,23.8,64.0,45.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
32710,33.0,53.2,47.3,Sandy,Wheat,20.0,0.1,20.0,20-20
15231,30.3,65.4,45.1,Silty,Onion,28.0,3.9,28.0,28-28
11077,22.8,53.6,45.7,Sandy,Cotton,19.2,0.5,46.3,DAP
43274,23.3,68.2,50.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
48045,27.0,68.1,43.0,Silty,Chilli,10.0,26.0,26.0,10-26-26
39912,22.6,67.3,46.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
31083,33.2,67.7,45.1,Clayey,Wheat,20.0,2.8,20.0,20-20
22600,26.7,64.3,50.9,Silty,Fruits,17.0,17.0,17.0,17-17-17
3289,27.3,63.5,58.4,Loamy,Rice,44.3,3.9,3.9,Urea
34995,33.7,63.1,33.8,Clayey,Wheat,20.0,3.8,20.0,20-20
12396,27.8,66.9,49.3,Sandy,Sugarcane,19.8,1.2,46.7,DAP
40080,22.2,69.2,51.9,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
13657,24.7,56.4,44.5,Sandy,Groundnut,18.4,1.0,46.1,DAP
24373,24.5,61.2,55.1,Silty,Flowers,17.0,17.0,17.0,17-17-17
6538,28.0,72.9,56.3,Loamy,Maize,44.0,3.2,4.3,Urea
24394,25.4,79.0,57.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
15838,22.6,69.7,35.3,Silty,Onion,28.0,0.3,28.0,28-28
10824,25.9,55.8,44.0,Sandy,Groundnut,18.5,1.0,46.8,DAP
408,26.4,73.4,52.4,Clayey,Rice,47.5,2.6,4.0,Urea
18049,25.3,65.1,53.8,Silty,Tomato,28.0,3.9,28.0,28-28
23518,20.0,64.8,53.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
10736,22.7,66.0,42.6,Loamy,Sugarcane,19.5,1.6,48.0,DAP
35825,25.2,67.7,51.1,Loamy,Cotton,14.0,14.0,35.0,14-35-14
26809,27.9,78.1,58.3,Sandy,Potato,29.4,6.3,40.5,17-17-17
29559,27.2,52.4,35.4,Clayey,Rice,20.0,2.3,20.0,20-20
45878,24.4,68.8,40.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
2916,32.2,75.8,54.7,Clayey,Rice,48.5,3.3,4.1,Urea
16080,30.7,68.8,45.2,Loamy,Tomato,28.0,3.0,28.0,28-28
33199,27.0,57.6,32.8,Clayey,Wheat,20.0,4.0,20.0,20-20
31118,33.7,56.7,30.4,Sandy,Rice,20.0,1.9,20.0,20-20
5224,28.0,75.4,45.8,Clayey,Rice,41.4,0.6,1.8,Urea
14315,16.1,65.8,38.3,Clayey,Wheat,8.0,1.1,42.6,28-28
344,26.6,69.5,54.4,Loamy,Maize,45.2,3.8,4.9,Urea
37054,26.5,64.5,42.2,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
22343,27.3,79.4,43.4,Silty,Vegetables,17.0,17.0,17.0,17-17-17
32570,33.7,62.8,48.4,Clayey,Rice,20.0,3.2,20.0,20-20
18149,26.5,70.2,36.4,Loamy,Onion,28.0,3.5,28.0,28-28
5693,28.6,65.4,51.5,Loamy,Maize,49.5,2.2,2.8,Urea
45560,24.7,71.6,44.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
